DATE,HOME_ABBR,VISITOR_ABBR,PTS_home,PTS_away,MARGIN,FG_PCT_home,FT_PCT_home,FG3_PCT_home,FG_PCT_away,FT_PCT_away,FG3_PCT_away,home_winning_percentage,diff_%
2022-03-01,WAS,HOME,8.099999999999994,8.899999999999999,-0.8000000000000043,0.030699999999999922,-0.03660000000000002,-0.016300000000000064,0.04134999999999994,0.08539999999999986,-0.013099999999999973,0.5060975609756098,0.2
2022-03-01,DET,VISITOR,18.0,21.200000000000003,-3.200000000000003,0.0716,-0.056500000000000106,0.1175,0.023400000000000032,-0.040300000000000114,-0.008500000000000008,0.25,0.2
2022-03-01,BOS,HOME,-3.4857142857142884,-12.471428571428573,8.985714285714284,-0.023114285714285705,0.028685714285714283,-0.011328571428571466,-0.04647142857142859,0.07074285714285712,-0.011471428571428586,0.5058759286696999,0.1
2022-03-01,ATL,VISITOR,1.471428571428571,-2.242857142857137,3.714285714285708,0.017185714285714304,0.03528571428571424,0.01705714285714285,-0.012314285714285698,0.04422857142857141,-0.01285714285714282,0.45909764449797885,0.1
2022-03-01,TOR,HOME,3.199999999999997,-0.6000000000000029,3.8,0.022400000000000052,-0.03850000000000009,0.021800000000000007,0.0014600000000000502,-0.0541,0.03649999999999999,0.4941002178649237,0.1
2022-03-01,BRK,VISITOR,0.8500000000000014,-1.5,2.3500000000000014,-0.015750000000000014,0.043849999999999945,-0.03435000000000002,-0.029800000000000076,-0.038500000000000145,-0.011499999999999982,0.5548469387755102,0.1
2022-03-01,HOU,HOME,14.799999999999997,21.199999999999996,-6.399999999999999,0.055400000000000005,0.0131,0.058699999999999974,0.03990000000000005,-0.009449999999999903,0.011150000000000021,0.2770034843205575,-0.2
2022-03-01,LAC,VISITOR,0.9000000000000057,-3.9000000000000057,4.800000000000011,0.037799999999999945,-0.19399999999999995,0.08320000000000005,-0.022499999999999964,-0.05359999999999998,0.05329999999999996,0.5333333333333333,-0.2
2022-03-01,MIN,HOME,2.5,-13.099999999999994,15.599999999999994,0.03600000000000003,-0.09640000000000004,0.023800000000000154,-0.06369999999999998,-0.0472999999999999,-0.06930000000000003,0.4883720930232558,-0.2
2022-03-01,GSW,VISITOR,-0.06666666666666761,-5.433333333333327,5.36666666666666,0.021466666666666672,-0.11243333333333334,0.008600000000000088,0.00030000000000002247,-0.03496666666666659,-0.03763333333333335,0.7674036735784932,-0.2
2022-03-01,LAL,HOME,0.20000000000000284,3.6666666666666643,-3.4666666666666615,0.005333333333333384,0.0034666666666665438,-0.017033333333333362,0.02780000000000002,-0.01480000000000009,0.02281666666666668,0.49239353411420894,-0.2
2022-03-01,DAL,VISITOR,-12.12,-5.500000000000003,-6.619999999999996,-0.023619999999999985,0.05061999999999998,-0.002159999999999984,0.013100000000000023,0.028000000000000025,-0.04700000000000001,0.48423020117137766,-0.1
